,Active_School_Zone_Fl,Active_School_Zone_Fl_01,Adt_Adj_Curnt_Amt,Adt_Curnt_Amt,Adt_Curnt_Year,Amend_Supp_Fl,Amend_Supp_Fl_01,At_Intrsct_Fl,At_Intrsct_Fl_01,Cmv_Involv_Fl,Cmv_Involv_Fl_01,Control,CrashDateFormated,Crash_Date,Crash_Fatal_Fl,Crash_Fatal_Fl_01,Crash_ID,Crash_Speed_Limit,Crash_Time,Day_of_Week,Death_Cnt,Dfo,Hp_Median_Width,Hp_Shldr_Left,Hp_Shldr_Right,Hwy_Nbr,Hwy_Sys,Incap_Injry_Cnt,Investigat_Arrv_Time,Investigat_Comp_Fl,Investigat_Comp_Fl_01,Investigat_Notify_Meth,Investigat_Notify_Time,Latitude,Located_Fl,Located_Fl_01,Longitude,Median_Width,Medical_Advisory_Fl,Medical_Advisory_Fl_01,Milepoint,Nbr_Of_Lane,Non_Injry_Cnt,Nonincap_Injry_Cnt,ORI_Number,Onsys_Fl,Onsys_Fl_01,Pct_Combo_Trk_Adt,Pct_Single_Trk_Adt,Poss_Injry_Cnt,Private_Dr_Fl,Private_Dr_Fl_01,Ref_Mark_Displ,Ref_Mark_Nbr,Report_Date,Road_Constr_Zone_Fl,Road_Constr_Zone_Fl_01,Road_Constr_Zone_Wrkr_Fl,Road_Constr_Zone_Wrkr_Fl_01,Roadbed_Width,Row_Width_Usual,Rpt_Block_Num,Rpt_Hwy_Num,Rpt_Outside_City_Limit_Fl,Rpt_Outside_City_Limit_Fl_01,Rpt_Sec_Block_Num,Rpt_Sec_Street_Name,Rpt_Sec_Street_Sfx,Rpt_Street_Name,Rpt_Street_Sfx,Rr_Relat_Fl,Rr_Relat_Fl_01,Rural_Fl,Rural_Fl_01,Schl_Bus_Fl,Schl_Bus_Fl_01,Section,Shldr_Width_Left,Shldr_Width_Right,Street_Name,Street_Name_2,Street_Nbr,Surf_Width,Thousand_Damage_Fl,Thousand_Damage_Fl_01,Toll_Road_Fl,Toll_Road_Fl_01,Tot_Injry_Cnt,Trk_Aadt_Pct,Txdot_Rptable_Fl,Txdot_Rptable_Fl_01,Unkn_Injry_Cnt
3627,N,0,8384.0,8384.0,2014.0,N,0,N,0,Y,1,65.0,2013-09-25 10:40:00,9/25/2013,N,0,13467169,15,10:40 AM,WED,0,119.23700000000001,100.0,0.0,4.0,96,US,0,11:19 AM,Y,1,LUFKIN DPS COMM,10:43 AM,30.35623419,Y,1,-94.07939925,100.0,N,0,9.032,4.0,1,0,,Y,1,7.8,1.6,0,N,0,-0.45899999999999996,438,9/25/2013,N,0,N,0,48.0,300.0,,96,Y,1,,NOT REPORTED,,NOT REPORTED,,N,0,Y,1,N,0,4.0,0.0,8.0,US0096,,,40.0,Y,1,N,0,0,9.4,Y,1,0
3628,N,0,277883.0,277883.0,2014.0,N,0,N,0,N,0,271.0,2013-09-25 17:10:00,9/25/2013,N,0,13467195,60,5:10 PM,WED,0,756.6389999999999,30.0,0.0,10.0,10,IH,0,5:45 PM,Y,1,DISPATCH,5:20 PM,29.78449487,Y,1,-95.54006251,20.0,N,0,16.689,6.0,3,0,TXHPD0000,Y,1,3.6,2.8,0,N,0,0.19,758,9/25/2013,N,0,N,0,96.0,275.0,9900,10,N,0,,BUNKER HILL,,KATY,FWY,N,0,N,0,N,0,7.0,10.0,10.0,IH0010,,,72.0,Y,1,N,0,0,6.4,Y,1,0
3629,N,0,15582.0,15582.0,2014.0,N,0,Y,1,N,0,8.0,2013-09-22 19:02:00,9/22/2013,N,0,13467233,40,7:02 PM,SUN,0,3.698,46.0,0.0,0.0,180,SH,2,7:08 PM,N,0,DISPATCH,7:02 PM,32.74086645,Y,1,-97.25777272,46.0,N,0,17.552,6.0,1,0,TX2201200,Y,1,0.4,2.5,0,N,0,-0.43200000000000005,624,9/22/2013,N,0,N,0,74.0,140.0,4400,,N,0,300,RAND,ST,LANCASTER,AVE,N,0,N,0,N,0,5.0,0.0,0.0,SH0180,,,74.0,Y,1,N,0,2,2.9,Y,1,0
3630,N,0,,,,N,0,N,0,N,0,,2013-09-26 10:20:00,9/26/2013,N,0,13467366,35,10:20 AM,THU,0,,,,,,,0,10:35 AM,N,0,DISPATCHED,10:29 AM,32.86253025,Y,1,-96.86527747,,N,0,,,0,0,TX0000006,N,0,,,1,N,0,,,9/26/2013,N,0,N,0,,,3300,,N,0,9600,HARGROVE,DR,WEBB CHAPEL EXT,,N,0,N,0,N,0,,,,WEBB CHAPEL EXT,,,,Y,1,N,0,1,,Y,1,1
3631,N,0,100261.0,100261.0,2014.0,N,0,N,0,N,0,8.0,2013-09-26 12:52:00,9/26/2013,N,0,13467573,50,12:52 PM,THU,0,19.218,46.0,6.0,10.0,820,IH,0,1:00 PM,Y,1,DISPATCHED,12:55 PM,32.83949958,Y,1,-97.27677093,30.0,N,0,20.172,4.0,1,0,TX2201400,Y,1,5.0,3.6,0,N,0,-0.359,19,9/26/2013,Y,1,Y,1,80.0,350.0,4800,820,N,0,5000,HALTOM,RD,820,LOOP,N,0,N,0,N,0,14.0,16.0,16.0,IH0820,,,48.0,Y,1,N,0,0,8.5,Y,1,0
3632,N,0,,,,N,0,N,0,N,0,,2013-09-25 17:24:00,9/25/2013,N,0,13467636,30,5:24 PM,WED,0,,,,,,,0,5:24 PM,Y,1,SIGHT,5:24 PM,29.53060305,Y,1,-98.56468072,,N,0,,,1,0,TXSPD0000,N,0,,,1,N,0,,,9/25/2013,N,0,N,0,,,3800,,N,0,4000,BURNING TREE,,BLUEMEL,,N,0,N,0,N,0,,,,BLUEMEL RD,,3883.0,,Y,1,N,0,1,,Y,1,0
3633,N,0,82490.0,82490.0,2014.0,N,0,N,0,N,0,73.0,2013-09-22 15:35:00,9/22/2013,N,0,13467648,35,3:35 PM,SUN,0,326.085,13.0,4.0,10.0,281,US,0,3:42 PM,Y,1,DISPATCHED,3:40 PM,29.51737209,Y,1,-98.47844907,3.0,N,0,19.906,6.0,4,0,TXSPD0000,Y,1,0.6,1.8,0,N,0,0.679,530,9/25/2013,N,0,N,0,119.0,300.0,7400,,N,0,400,RECTOR,,SAN PEDRO,AVE,N,0,N,0,N,0,8.0,10.0,24.0,US0281,E RECTOR ST,,85.0,N,0,N,0,0,2.3,N,0,1
3634,N,0,,,,N,0,Y,1,N,0,,2013-09-05 15:25:00,9/5/2013,N,0,13467652,30,3:25 PM,THU,0,,,,,,,0,3:25 PM,Y,1,DISPATCHED,3:25 PM,29.64855482,Y,1,-95.23711313,,N,0,,,1,0,TXHPD0000,N,0,,,1,N,0,,,9/19/2013,N,0,N,0,,,900,,N,0,2200,RODNEY,ST,ROPER,,N,0,N,0,N,0,,,,ROPER ST,RODNEY ST,1001.0,,Y,1,N,0,1,,Y,1,1
3635,N,0,,,,N,0,Y,1,N,0,,2013-09-20 17:16:00,9/20/2013,N,0,13467685,35,5:16 PM,FRI,0,,,,,,,0,5:20 PM,Y,1,DISPATCHED,5:17 PM,32.67238429,Y,1,-97.03813252,,N,0,,,1,0,TX0571200,N,0,,,1,N,0,,,9/20/2013,N,0,N,0,,,2300,,N,0,4000,SGT GREG HUNTER,LN,BARDIN,RD,N,0,N,0,N,0,,,,BARDIN RD,SGT GREG L HUNTER LN,2298.0,,Y,1,N,0,1,,Y,1,0
3636,N,0,217.0,217.0,2014.0,N,0,N,0,N,0,1966.0,2013-09-14 19:16:00,9/14/2013,N,0,13467762,70,7:16 PM,SAT,0,15.868,0.0,0.0,0.0,2053,FM,0,9:23 PM,Y,1,DISPATCHED,8:27 PM,32.97683676,Y,1,-101.8836713,0.0,N,0,18.722,2.0,2,0,,Y,1,4.9,1.9,0,N,0,0.622,294,9/19/2013,N,0,N,0,24.0,80.0,,2053,Y,1,,M,,NOT REPORTED,,N,0,Y,1,N,0,2.0,0.0,0.0,FM2053,,1259.0,24.0,Y,1,N,0,0,6.7,Y,1,0
3637,N,0,,,,N,0,Y,1,N,0,,2013-09-26 19:11:00,9/26/2013,N,0,13467893,40,7:11 PM,THU,0,,,,,,,0,7:23 PM,Y,1,RADIO,7:12 PM,33.06342421,Y,1,-97.03585249,,N,0,,,6,0,Tx0610600,N,0,,,0,N,0,,,9/26/2013,N,0,N,0,,,1500,,N,0,1400,VALLEY RIDGE,BLVD,GARDEN RIDGE,BLVD,N,0,N,0,N,0,,,,N GARDEN RIDGE BLVD,W VALLEY RIDGE BLVD,,,Y,1,N,0,0,,Y,1,0
3638,N,0,,,,N,0,Y,1,N,0,,2013-08-25 14:25:00,8/25/2013,N,0,13467966,45,2:25 PM,SUN,0,,,,,2920,FM,0,2:50 PM,Y,1,DISPATCH,2:45 PM,,N,0,,,N,0,,,2,0,TX1012300,Y,1,,,0,N,0,,,8/25/2013,N,0,N,0,,,14200,2920,N,0,,WOODFOREST,DR,14200 FM 2920,,N,0,N,0,N,0,,,,FM2920,WOODFOREST DR,,,Y,1,N,0,0,,Y,1,1
3639,N,0,,,,N,0,N,0,N,0,,2013-09-11 07:48:00,9/11/2013,N,0,13468436,0,7:48 AM,WED,0,,,,,,,0,7:53 AM,Y,1,DISPATCHED,7:48 AM,31.78252484,Y,1,-106.28261280000001,,N,0,,,2,0,TX0710200,N,0,,,0,N,0,,,9/11/2013,N,0,N,0,,,11700,,N,0,3100,ARRAMBIDE,ST,PEBBLE HILLS,BLVD,N,0,N,0,N,0,,,,PEBBLE HILLS BLVD,,11707.0,,Y,1,N,0,0,,Y,1,0
3640,N,0,,,,N,0,Y,1,N,0,,2013-09-19 13:05:00,9/19/2013,N,0,13468518,30,1:05 PM,THU,0,,,,,,,0,1:05 PM,Y,1,ON VIEW,1:05 PM,29.7496848,Y,1,-95.36938309,,N,0,,,0,1,TXHPD0000,N,0,,,3,N,0,,,9/25/2013,N,0,N,0,,,1800,,N,0,1000,ST JOSEPH,PKWY,FANNIN,,N,0,N,0,N,0,,,,FANNIN ST,ST JOSEPH PKWY,1899.0,,Y,1,N,0,4,,Y,1,0
3641,N,0,,,,N,0,N,0,N,0,,2013-09-25 20:11:00,9/25/2013,N,0,13469331,5,8:11 PM,WED,0,,,,,,,0,8:17 PM,Y,1,DISPATCHED,8:13 PM,,N,0,,,N,0,,,2,0,TXSPD0000,N,0,,,0,Y,1,,,9/25/2013,N,0,N,0,,,2710,,N,0,2710,NOGALITOS,,NOGALITOS,,N,0,N,0,N,0,,,,NOGALITOS,,,,Y,1,N,0,0,,N,0,0
3642,N,0,141233.0,141233.0,2014.0,N,0,N,0,N,0,14.0,2013-09-26 06:45:00,9/26/2013,N,0,13469397,60,6:45 AM,THU,0,57.976000000000006,48.0,4.0,10.0,35,IH,0,7:10 AM,Y,1,DISPATCHED,6:56 AM,32.849111199999996,Y,1,-97.31269689,40.0,N,0,14.001,4.0,3,0,TX2201200,Y,1,11.8,3.2,0,N,0,-0.184,58,9/26/2013,Y,1,Y,1,76.0,350.0,5700,35W,N,0,3000,WESTERN CENTER,BLVD,NORTH,FWY,N,0,N,0,N,0,16.0,8.0,20.0,IH0035W,,,48.0,Y,1,N,0,0,15.1,Y,1,0
3643,N,0,,,,N,0,N,0,N,0,,2013-09-07 14:30:00,9/7/2013,N,0,13469425,40,2:30 PM,SAT,0,,,,,,,0,2:50 PM,Y,1,DISPATCH,2:38 PM,,N,0,,,N,0,,,1,0,TX1700000,N,0,,,0,N,0,,,9/17/2013,N,0,N,0,,,10344,,N,0,21956,MORGAN CEMETERY,RD,DAW COLLINS,RD,N,0,N,0,N,0,,,,DAW COLLINS RD,,,,Y,1,N,0,0,,Y,1,0
3644,N,0,,,,N,0,Y,1,N,0,,2013-09-26 17:55:00,9/26/2013,N,0,13469434,35,5:55 PM,THU,0,,,,,,,0,6:07 PM,Y,1,HPD DISPATCHER,6:07 PM,29.82705479,Y,1,-95.38413308,,N,0,,,3,0,TXHPD0000,N,0,,,0,N,0,,,9/26/2013,N,0,N,0,,,4200,,N,0,1200,BARKLEY,,AIRLINE,DR,N,0,N,0,N,0,,,,AIRLINE DR,BARKLEY ST,,,Y,1,N,0,0,,Y,1,0
3645,N,0,,,,N,0,N,0,N,0,,2013-09-08 04:39:00,9/8/2013,N,0,13469590,20,4:39 AM,SUN,0,,,,,,,0,4:39 AM,Y,1,ON VIEW,4:39 AM,,N,0,,,N,0,,,1,0,TXHPD0000,N,0,,,0,Y,1,,,9/26/2013,N,0,N,0,,,9304,,N,0,2800,TIDWELL,,JENSEN,DR,N,0,N,0,N,0,,,,JENSEN DR,,,,Y,1,N,0,0,,N,0,0
3646,N,0,122121.0,122121.0,2014.0,N,0,Y,1,N,0,581.0,2013-09-24 02:34:00,9/24/2013,N,0,13469658,35,2:34 AM,TUE,0,14.249,24.0,10.0,10.0,12,SL,0,2:50 AM,N,0,DISPATCHED,2:43 AM,32.8304908,Y,1,-96.91708066,4.0,N,0,19.008,6.0,1,0,TX0571500,Y,1,3.5,3.2,0,N,0,0.04,600,9/25/2013,N,0,N,0,112.0,300.0,1900,,N,0,1600,WALTON WALKER,LOOP,GRAUWYLER,RD,N,0,N,0,N,0,2.0,20.0,20.0,SL0012,E GRAUWYLER RD,,72.0,Y,1,N,0,0,6.7,Y,1,1
3647,N,0,,,,N,0,N,0,N,0,,2013-09-20 17:40:00,9/20/2013,N,0,13469873,40,5:40 PM,FRI,0,,,,,,,0,5:55 PM,Y,1,DISPATCHED,5:40 PM,29.76152881,Y,1,-94.97738194,,N,0,,,3,0,TX1010100,N,0,,,0,N,0,,,9/20/2013,N,0,N,0,,,3700,,N,0,1200,ROLLINGBROOK,,GARTH,RD,N,0,N,0,N,0,,,,GARTH RD,,3613.0,,Y,1,N,0,0,,Y,1,0
3648,N,0,5664.0,5664.0,2014.0,N,0,N,0,N,0,185.0,2013-09-12 08:05:00,9/12/2013,N,0,13470116,70,8:05 AM,THU,0,328.161,0.0,9.0,9.0,190,US,0,8:30 AM,Y,1,DISPATCHED,8:09 AM,30.88743361,Y,1,-97.15537045,0.0,N,0,4.565,2.0,4,0,,Y,1,21.4,10.3,0,N,0,-0.45399999999999996,612,9/24/2013,Y,1,N,0,44.0,120.0,,190,Y,1,,NOT REPORTED,,NOT REPORTED,,N,0,Y,1,N,0,2.0,9.0,9.0,US0190,,,26.0,Y,1,N,0,0,31.7,Y,1,0
3649,N,0,,,,N,0,Y,1,N,0,,2013-09-27 17:43:00,9/27/2013,N,0,13470176,35,5:43 PM,FRI,0,,,,,,,0,6:10 PM,Y,1,DISPATCHED,5:47 PM,29.71786481,Y,1,-95.51088305,,N,0,,,2,0,TXHPD0000,N,0,,,1,N,0,,,9/27/2013,N,0,N,0,,,7300,,N,0,5700,BINTLIFF,DR,HARWIN,DR,N,0,N,0,N,0,,,,HARWIN DR,BINTLIFF DR,,,Y,1,N,0,1,,Y,1,0
3650,N,0,25586.0,25586.0,2014.0,N,0,N,0,N,0,521.0,2013-09-28 18:40:00,9/28/2013,N,0,13470187,40,6:40 PM,SAT,0,9.019,1.0,0.0,0.0,13,SL,0,6:50 PM,Y,1,DISPATCH,6:49 PM,29.35669519,Y,1,-98.50358784,1.0,N,0,3.4189999999999996,6.0,4,0,TXSPD0000,Y,1,4.7,2.4,0,N,0,0.9690000000000001,492,9/28/2013,N,0,N,0,70.0,100.0,800,,N,0,2200,PLEASANTON,RD,MILITARY,DR,N,0,N,0,N,0,2.0,0.0,0.0,SL0013,,773.0,70.0,N,0,N,0,0,7.0,N,0,0
3651,N,0,31186.0,31186.0,2014.0,N,0,Y,1,N,0,34.0,2013-09-28 14:39:00,9/28/2013,N,0,13470200,45,2:39 PM,SAT,0,316.394,43.0,10.0,9.0,83,US,0,2:45 PM,Y,1,DISPATCH,2:42 PM,32.40146255,Y,1,-99.75818634,24.0,N,0,4.11,6.0,4,0,TX2210100,Y,1,12.1,3.2,0,N,0,0.484,331,9/28/2013,N,0,N,0,110.0,260.0,4200,,N,0,4100,DANVILLE,DR,BUFFALO GAP,RD,N,0,N,0,N,0,1.0,19.0,19.0,US0083,FM0089,,72.0,Y,1,N,0,0,15.3,Y,1,0
3652,N,0,,,,N,0,Y,1,N,0,,2013-09-18 07:25:00,9/18/2013,N,0,13470356,35,7:25 AM,WED,0,,,,,,,0,8:22 AM,Y,1,DISPACTCHED,8:06 AM,29.36725499,Y,1,-98.72816226,,N,0,,,1,0,TX0150000,N,0,,,0,N,0,,,9/18/2013,N,0,N,0,,,6500,,Y,1,,LUCKEY RANCH,,LUCKEY RUN,,N,0,Y,1,N,0,,,,LUCKEY RNCH,UNKNOWN,6500.0,,Y,1,N,0,0,,Y,1,0
3653,N,0,2867.0,2867.0,2014.0,N,0,N,0,N,0,1639.0,2013-09-15 10:00:00,9/15/2013,N,0,13470360,70,10:00 AM,SUN,0,6.196000000000001,0.0,3.0,3.0,1450,FM,0,10:30 AM,N,0,DISPATCH,10:22 AM,31.36127791,Y,1,-103.366608,0.0,N,0,6.1979999999999995,2.0,0,0,,Y,1,28.0,31.0,0,N,0,0.3,200,9/16/2013,N,0,N,0,30.0,120.0,,1450,Y,1,,NOT REPORTED,,NOT REPORTED,,N,0,Y,1,N,0,1.0,3.0,3.0,FM1450,NOT REPORTED,,24.0,Y,1,N,0,0,59.0,Y,1,1
3654,N,0,,,,N,0,N,0,N,0,,2013-09-28 06:10:00,9/28/2013,N,0,13470380,30,6:10 AM,SAT,0,,,,,,,0,6:22 AM,Y,1,RADIO DISPATCH,6:10 AM,30.168457699999998,Y,1,-97.86162386,,N,0,,,1,0,TX2270000,N,0,,,0,N,0,,,9/28/2013,N,0,N,0,,,3615,,Y,1,11200,BRODIE,LN,CAPISTANO,TRL,N,0,Y,1,N,0,,,,CAPISTRANO TRL,,3615.0,,Y,1,N,0,0,,Y,1,0
3655,N,0,,,,N,0,N,0,N,0,,2013-09-19 19:50:00,9/19/2013,N,0,13470494,30,7:50 PM,THU,0,,,,,,,0,7:59 PM,Y,1,DISPATCHED,7:57 PM,29.74303709,Y,1,-95.39943579,,N,0,,,0,0,TXHPD0000,N,0,,,0,N,0,,,9/19/2013,N,0,N,0,,,2500,,N,0,1600,WESTHEIMER,RD,MANDELL,ST,N,0,N,0,N,0,,,,MANDELL ST,,2566.0,,Y,1,N,0,0,,Y,1,2
3656,N,0,64346.0,64346.0,2014.0,N,0,N,0,N,0,261.0,2013-09-19 16:10:00,9/19/2013,N,0,13470609,60,4:10 PM,THU,0,191.783,42.0,6.0,12.0,67,US,0,4:22 PM,Y,1,RADIO DISPATCHED,4:14 PM,32.62372367,Y,1,-96.90984837,30.0,N,0,12.219000000000001,4.0,5,0,TX0570000,Y,1,3.2,3.0,0,N,0,-0.907,416,9/20/2013,N,0,N,0,84.0,300.0,100,67,N,0,,MAIN,ST,S G ALEXANDER,FWY,N,0,N,0,N,0,2.0,12.0,24.0,US0067,,,48.0,Y,1,N,0,0,6.2,Y,1,2
3657,N,0,7280.0,7280.0,2014.0,N,0,Y,1,N,0,102.0,2013-09-13 11:04:00,9/13/2013,N,0,13470653,45,11:04 AM,FRI,0,3.674,0.0,0.0,0.0,544,SS,0,11:08 AM,Y,1,DISPATCHED,11:04 AM,27.78633532,Y,1,-97.42890264,0.0,N,0,12.572000000000001,4.0,2,0,TX1780200,Y,1,6.4,7.5,0,N,0,0.563,554,9/13/2013,N,0,N,0,66.0,80.0,3300,,N,0,100,MOHAWK,ST,AGNES,ST,N,0,N,0,N,0,14.0,0.0,0.0,SS0544,MOHAWK ST,3401.0,62.0,Y,1,N,0,0,13.9,Y,1,0
3658,N,0,72073.0,72073.0,2014.0,N,0,N,0,N,0,675.0,2013-09-27 16:24:00,9/27/2013,N,0,13470669,55,4:24 PM,FRI,0,89.68700000000001,50.0,12.0,10.0,45,IH,0,4:40 PM,Y,1,DISPATCH,4:28 PM,30.34972119,Y,1,-95.48377659,26.0,N,0,16.947,4.0,3,0,TX1700100,Y,1,19.2,2.8,0,N,0,-0.231,90,9/27/2013,N,0,N,0,92.0,300.0,2900,45,N,0,,FM 3083 WEST,,IH 45 NORTH FEEDER,,N,0,N,0,N,0,8.0,24.0,20.0,IH0045,,,48.0,Y,1,N,0,0,22.0,Y,1,0
3659,N,0,117628.0,117628.0,2014.0,N,0,N,0,N,0,500.0,2013-09-22 16:45:00,9/22/2013,N,0,13470782,50,4:45 PM,SUN,0,24.975,50.0,12.0,12.0,45,IH,0,4:50 PM,Y,1,DISPATCH,4:46 PM,29.52119459,Y,1,-95.12481592,26.0,N,0,1.022,6.0,3,0,TX1012500,Y,1,4.6,5.5,1,N,0,-0.055,25,9/22/2013,N,0,N,0,124.0,300.0,20700,45,N,0,,NASA,PKWY,IH 45 E FR,FWY,N,0,N,0,N,0,3.0,24.0,24.0,IH0045,SHNASA,,72.0,Y,1,N,0,1,10.1,Y,1,0
3660,N,0,,,,N,0,N,0,N,0,,2013-09-19 16:10:00,9/19/2013,N,0,13470792,35,4:10 PM,THU,0,,,,,,,0,4:14 PM,Y,1,DISPATCHED,4:12 PM,29.54534385,Y,1,-95.13352546,,N,0,,,4,0,TX1012500,N,0,,,0,N,0,,,9/19/2013,N,0,N,0,,,500,,N,0,,TEXAS,AVE,BAY AREA,BLVD,N,0,N,0,N,0,,,,W BAY AREA BLVD,,,,Y,1,N,0,0,,Y,1,0
3661,N,0,,,,N,0,N,0,N,0,,2013-09-19 10:13:00,9/19/2013,N,0,13470860,0,10:13 AM,THU,0,,,,,,,0,10:15 AM,N,0,DISPATCHED,10:13 AM,,N,0,,,N,0,,,0,0,TX1060000,N,0,,,0,Y,1,,,9/19/2013,N,0,N,0,,,1015,,N,0,100,BIRCH,,2ND,ST,N,0,Y,1,N,0,,,,S 2ND ST,,,,Y,1,N,0,0,,N,0,1
3662,N,0,,,,N,0,N,0,N,0,,2013-09-22 10:24:00,9/22/2013,N,0,13470905,30,10:24 AM,SUN,0,,,,,,,0,10:54 AM,N,0,DISPATCHER,10:44 AM,27.68803188,Y,1,-97.39293584,,N,0,,,0,0,TX1780200,N,0,,,0,N,0,,,9/22/2013,N,0,N,0,,,5133,,N,0,6500,LONGMEADOW,DR,MIDDLECOFF,RD,N,0,N,0,N,0,,,,MIDDLECOFF DR,,5142.0,,Y,1,N,0,0,,Y,1,1
3663,N,0,19904.0,19904.0,2014.0,N,0,N,0,N,0,1069.0,2013-09-19 16:56:00,9/19/2013,N,0,13470988,45,4:56 PM,THU,0,3.278,16.0,0.0,0.0,357,SH,0,5:03 PM,N,0,DISPATCH,4:57 PM,27.71351583,Y,1,-97.4411989,16.0,N,0,8.311,6.0,4,0,TX1780200,Y,1,3.9,4.9,0,N,0,-0.667,560,9/19/2013,N,0,N,0,72.0,120.0,2300,,N,0,6400,AYERS,ST,SARATOGA,BLVD,N,0,N,0,N,0,1.0,0.0,0.0,SH0357,,,72.0,N,0,N,0,0,8.8,N,0,1
3664,N,0,21136.0,21136.0,2014.0,N,0,Y,1,N,0,173.0,2013-09-13 11:57:00,9/13/2013,N,0,13471067,35,11:57 AM,FRI,0,41.504,0.0,1.0,1.0,34,SH,0,11:59 AM,Y,1,DISPATCHED,11:58 AM,33.10988419,Y,1,-96.10955385,0.0,Y,1,1.56,4.0,1,0,TX1160300,Y,1,19.2,5.6,1,N,0,-0.253,282,9/13/2013,N,0,N,0,64.0,80.0,6000,34,N,0,2700,POPLAR,ST,WESLEY,ST,N,0,N,0,N,0,7.0,1.0,1.0,SH0034,POPLAR ST,,48.0,Y,1,N,0,1,24.8,Y,1,0
3665,N,0,6679.0,6679.0,2014.0,N,0,Y,1,N,0,136.0,2013-09-22 20:03:00,9/22/2013,N,0,13471068,30,8:03 PM,SUN,0,39.330999999999996,16.0,8.0,4.0,34,SH,0,8:04 PM,Y,1,DISPATCH,8:03 PM,33.13944134,Y,1,-96.10675053,0.0,N,0,2.14,4.0,2,1,TX1160300,Y,1,19.2,5.6,0,N,0,-0.304,280,9/22/2013,N,0,N,0,77.0,136.0,2500,67,N,0,2400,STONEWALL,ST,LEE,ST,N,0,N,0,N,0,1.0,16.0,12.0,SH0034,SS0302,2550.0,49.0,Y,1,N,0,1,24.8,Y,1,0
3666,N,0,18810.0,18810.0,2014.0,N,0,Y,1,N,0,8.0,2013-09-21 21:24:00,9/21/2013,N,0,13471118,45,9:24 PM,SAT,0,299.98400000000004,11.0,0.0,13.0,180,US,0,9:34 PM,Y,1,RADIO,9:34 PM,32.75669849,Y,1,-97.69888721,11.0,N,0,7.59,4.0,1,1,TX1840400,Y,1,1.6,2.1,0,N,0,-0.146,554,9/22/2013,N,0,N,0,73.0,162.0,3200,180,N,0,100,LAKESHORE DR,DR,US HWY 180,,N,0,Y,1,N,0,3.0,0.0,25.0,US0180,LAKESHORE DR,3199.0,48.0,N,0,N,0,1,3.7,Y,1,0
3667,N,0,,,,N,0,N,0,N,0,,2013-09-19 12:45:00,9/19/2013,N,0,13471222,40,12:45 PM,THU,0,,,,,,,0,1:08 PM,Y,1,RADIO DISPATCHED,12:55 PM,33.04494779,Y,1,-96.81903561,,N,0,,,6,0,TX0430600,N,0,,,0,N,0,,,9/19/2013,N,0,N,0,,,5700,,N,0,,BROADWELL,DR,PARKER,RD,N,0,N,0,N,0,,,,W PARKER RD,,,,Y,1,N,0,0,,Y,1,0
3668,N,0,,,,N,0,N,0,N,0,,2013-09-23 15:11:00,9/23/2013,N,0,13471269,40,3:11 PM,MON,0,,,,,,,0,3:21 PM,Y,1,DISPATCH,3:15 PM,30.06399581,Y,1,-94.12932253,,N,0,,,3,0,TX1230100,N,0,,,1,N,0,,,9/23/2013,N,0,N,0,,,1100,,N,0,1000,BLANCHETTE,,11TH,ST,N,0,N,0,N,0,,,,S 11TH ST,,1258.0,,Y,1,N,0,1,,Y,1,0
3669,N,0,,,,N,0,Y,1,N,0,,2013-09-29 08:20:00,9/29/2013,N,0,13471467,45,8:20 AM,SUN,0,,,,,,,0,8:34 AM,Y,1,DISPATCHED,8:33 AM,30.19026472,Y,1,-95.58488301,,N,0,,,3,0,TX1700000,N,0,,,0,N,0,,,9/29/2013,N,0,N,0,,,9898,,N,0,10998,TERRAMONT,DR,WOODLANDS,PKWY,N,0,Y,1,N,0,,,,WOODLANDS PKWY,TERRAMONT DR,9000.0,,Y,1,N,0,0,,Y,1,0
3670,N,0,,,,N,0,N,0,N,0,,2013-09-27 07:38:00,9/27/2013,N,0,13471501,40,7:38 AM,FRI,0,,,,,,,0,7:51 AM,Y,1,DISPATCHED,7:42 AM,31.99141014,Y,1,-102.1157764,,N,0,,,7,0,TX1650100,N,0,,,0,N,0,,,9/27/2013,N,0,N,0,,,200,,N,0,3200,ILLINOIS,ST,MIDKIFF,RD,N,0,N,0,N,0,,,,N MIDKIFF RD,,285.0,,Y,1,N,0,0,,Y,1,0
3671,N,0,,,,N,0,N,0,N,0,,2013-09-16 19:17:00,9/16/2013,N,0,13471523,45,7:17 PM,MON,0,,,,,676,FM,0,7:42 PM,N,0,RADIO DISPATCHED,7:17 PM,,N,0,,,N,0,,,2,0,TX1080400,Y,1,,,0,N,0,,,9/17/2013,N,0,N,0,,,2800,676,N,0,4200,MCCOLL,RD,TRENTON,RD,N,0,N,0,N,0,,,,FM0676,,,,N,0,N,0,0,,N,0,1
3672,N,0,22756.0,22756.0,2014.0,N,0,Y,1,N,0,2208.0,2013-09-29 17:15:00,9/29/2013,N,0,13471693,45,5:15 PM,SUN,0,13.798,14.0,0.0,0.0,303,SS,0,5:20 PM,Y,1,DISPATCH,5:18 PM,32.70951234,Y,1,-97.00593190000001,14.0,N,0,2.055,6.0,2,1,TX0571200,Y,1,0.4,2.5,1,N,0,-0.158,576,9/30/2013,N,0,N,0,66.0,120.0,300,303,N,0,2400,GREGORY,LN,PIONEER,PKWY,N,0,N,0,N,0,2.0,0.0,0.0,SS0303,GREGORY LN,,66.0,Y,1,N,0,2,2.9,Y,1,0
